package_id,spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
bfda9c88-5997-4166-b944-c68340155640,7f61064d-2232-483f-9c9b-bc272710c7af,3c0a99f4-a202-4e4b-9fb9-e74877f98817,,,,,,,"{"kind":"flat","type":"Provide Controller","unit":null,"value":"YES","category":"Demand Control Ventilation [DCV]"}",YES,,Demand Control Ventilation [DCV],Provide Controller
bfda9c88-5997-4166-b944-c68340155640,6bc86709-83e1-4c2e-9fd5-33ef8ffba306,3c0a99f4-a202-4e4b-9fb9-e74877f98817,,,,,,,"{"kind":"flat","type":"DCV OSA MIN CFM SETPOINT","unit":null,"value":"10% OF TOTAL AIRFLOW","category":"Demand Control Ventilation [DCV]"}",10% OF TOTAL AIRFLOW,,Demand Control Ventilation [DCV],DCV OSA MIN CFM SETPOINT
bfda9c88-5997-4166-b944-c68340155640,0289a5d2-6a73-4ecb-af05-0a7b9ed1615d,3c0a99f4-a202-4e4b-9fb9-e74877f98817,,,,,,,"{"kind":"flat","type":"DCV OSA MAX CFM SETPOINT","unit":null,"value":"SEE PLANS","category":"Demand Control Ventilation [DCV]"}",SEE PLANS,,Demand Control Ventilation [DCV],DCV OSA MAX CFM SETPOINT
bfda9c88-5997-4166-b944-c68340155640,b1996703-02aa-4121-b0ef-00d4455b0393,3c0a99f4-a202-4e4b-9fb9-e74877f98817,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Height W/O Curb","unit":"IN","value":"51","category":null}",51,IN,,Height W/O Curb
bfda9c88-5997-4166-b944-c68340155640,1223bd5c-f0a3-4849-b69d-2c3921c41ffe,3c0a99f4-a202-4e4b-9fb9-e74877f98817,,,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,"{"kind":"flat","type":"Weight (Equipment)","unit":"LBS","value":"1030","category":null}",1030,LBS,,Weight (Equipment)
bfda9c88-5997-4166-b944-c68340155640,ba9aa7bd-a8dc-4f20-bf65-ada938cdddf8,3c0a99f4-a202-4e4b-9fb9-e74877f98817,,,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,"{"kind":"flat","type":"Total Weight (Equipment + Curb)","unit":"LBS","value":"1330","category":null}",1330,LBS,,Total Weight (Equipment + Curb)
bfda9c88-5997-4166-b944-c68340155640,6f99b914-78e2-4f3d-8f2d-28f7d87e01c7,3c0a99f4-a202-4e4b-9fb9-e74877f98817,,,,,,,"{"kind":"flat","type":"Accessories/Options","unit":null,"value":"1,2,3,4","category":null}","1,2,3,4",,,Accessories/Options
bfda9c88-5997-4166-b944-c68340155640,78256cc8-b8b9-463f-b09e-699a25d11b78,3c0a99f4-a202-4e4b-9fb9-e74877f98817,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"AAON","category":null}",AAON,,,Manufacturer
bfda9c88-5997-4166-b944-c68340155640,460f64c4-b70e-4c6f-9a3a-93edadb7d9a3,3c0a99f4-a202-4e4b-9fb9-e74877f98817,cc68b26a-394c-44e8-a784-a92d7f6d5379,Energy Efficiency Ratio,,,,,"{"kind":"flat","type":"EER (EER2)","unit":null,"value":"12.3","category":"MIN AHRI COOLING η (EFF)"}",12.3,,MIN AHRI COOLING η (EFF),EER (EER2)
bfda9c88-5997-4166-b944-c68340155640,8da5a9f5-0ff6-4b86-99eb-da012e075fc2,3c0a99f4-a202-4e4b-9fb9-e74877f98817,cc68b26a-394c-44e8-a784-a92d7f6d5379,Energy Efficiency Ratio,,,,,"{"kind":"flat","type":"IEER/SEER (SEER2)","unit":null,"value":"13.4","category":"MIN AHRI COOLING η (EFF)"}",13.4,,MIN AHRI COOLING η (EFF),IEER/SEER (SEER2)
bfda9c88-5997-4166-b944-c68340155640,bf43b37e-3360-4c85-b454-a1fe58211160,3c0a99f4-a202-4e4b-9fb9-e74877f98817,137a3897-e753-49fa-93ec-c79a7797249b,Static Pressure,,,,,"{"kind":"flat","type":"ESP","unit":"IWC","value":"0.6","category":"Evaporator Fan Capacities"}",0.6,IWC,Evaporator Fan Capacities,ESP
bfda9c88-5997-4166-b944-c68340155640,4baa65a4-f4cb-480f-97cb-19fd6a8c170f,3c0a99f4-a202-4e4b-9fb9-e74877f98817,819972ad-cacc-4643-8e07-735f11561534,Fan Power,,,70284fc6-f347-49e1-b657-567b4a3bb6a9,Horsepower,"{"kind":"flat","type":"FAN","unit":"HP","value":"2.0","category":"Evaporator Fan Capacities"}",2.0,HP,Evaporator Fan Capacities,FAN
bfda9c88-5997-4166-b944-c68340155640,dcdb8b11-1b70-4e06-84c4-e0b4bec0e02a,3c0a99f4-a202-4e4b-9fb9-e74877f98817,137a3897-e753-49fa-93ec-c79a7797249b,Static Pressure,,,,,"{"kind":"flat","type":"TOTAL ESP","unit":"IWC","value":"0.3","category":"Power Exhaust"}",0.3,IWC,Power Exhaust,TOTAL ESP
bfda9c88-5997-4166-b944-c68340155640,7ea377f8-8f9b-4369-9949-52096c1eb26f,3c0a99f4-a202-4e4b-9fb9-e74877f98817,819972ad-cacc-4643-8e07-735f11561534,Fan Power,,,70284fc6-f347-49e1-b657-567b4a3bb6a9,Horsepower,"{"kind":"flat","type":"FAN","unit":"HP","value":"1.0","category":"Power Exhaust"}",1.0,HP,Power Exhaust,FAN
bfda9c88-5997-4166-b944-c68340155640,5cb2baea-e2f7-41b7-90a8-35898fda16dc,3c0a99f4-a202-4e4b-9fb9-e74877f98817,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Total Capacity (TMBH)","unit":"MBH","value":"37.9","category":"Cooling Capacities [MBH] 110F"}",37.9,MBH,Cooling Capacities [MBH] 110F,Total Capacity (TMBH)
bfda9c88-5997-4166-b944-c68340155640,dcf688bb-846a-4774-afa2-5d3f80d5fdf1,3c0a99f4-a202-4e4b-9fb9-e74877f98817,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Sensible Capacity (SMBH)","unit":"MBH","value":"29.6","category":"Cooling Capacities [MBH] 110F"}",29.6,MBH,Cooling Capacities [MBH] 110F,Sensible Capacity (SMBH)
bfda9c88-5997-4166-b944-c68340155640,972936cf-10ab-4597-8597-7a7410cd773e,3c0a99f4-a202-4e4b-9fb9-e74877f98817,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Capacity","unit":"MBH","value":"25.9","category":"Modulating Hot Gas Reheat"}",25.9,MBH,Modulating Hot Gas Reheat,Capacity
bfda9c88-5997-4166-b944-c68340155640,b00fef28-616a-4618-8f0d-28fa1c944cf6,3c0a99f4-a202-4e4b-9fb9-e74877f98817,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Heat Pump Capacity","unit":"MBH","value":"29.1","category":null}",29.1,MBH,,Heat Pump Capacity
bfda9c88-5997-4166-b944-c68340155640,c53bc950-04c4-4da6-bb29-1ecf8bf9cb81,3c0a99f4-a202-4e4b-9fb9-e74877f98817,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Electric Resistance Heater Capacity","unit":"MBH","value":"34.1","category":"Heating Capacities [MBH] 30°F"}",34.1,MBH,Heating Capacities [MBH] 30°F,Electric Resistance Heater Capacity
bfda9c88-5997-4166-b944-c68340155640,c45acaef-ee67-42e6-9d7a-a7473277987e,3c0a99f4-a202-4e4b-9fb9-e74877f98817,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Total Heating Capacity (Heat Pump + Aux Elec)","unit":"MBH","value":"63.2","category":"Heating Capacities [MBH] 30°F"}",63.2,MBH,Heating Capacities [MBH] 30°F,Total Heating Capacity (Heat Pump + Aux Elec)
bfda9c88-5997-4166-b944-c68340155640,b1324f31-82cc-40f7-880a-007711aa1c97,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Model #","unit":null,"value":"RN-008","category":null}",RN-008,,,Model #
bfda9c88-5997-4166-b944-c68340155640,4df29a0a-3063-457c-9d40-7bd0efaf7144,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"EER","unit":null,"value":"11.4","category":"MIN AHRI COOLING η (EFF)"}",11.4,,MIN AHRI COOLING η (EFF),EER
bfda9c88-5997-4166-b944-c68340155640,037de650-7e5e-4d1c-a991-01a5e02bfe59,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"COP @ 17","unit":null,"value":"2.3","category":"MIN AHRI HEATING η (EFF)"}",2.3,,MIN AHRI HEATING η (EFF),COP @ 17
bfda9c88-5997-4166-b944-c68340155640,4311c67a-7ae9-41a2-95d2-00e7c35dd344,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"MCA","unit":null,"value":"39","category":"Electrical Requirements"}",39,,Electrical Requirements,MCA
bfda9c88-5997-4166-b944-c68340155640,c6c06708-071e-49dc-a231-ecae4828ec5a,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"MOCP","unit":null,"value":"40","category":"Electrical Requirements"}",40,,Electrical Requirements,MOCP
bfda9c88-5997-4166-b944-c68340155640,fe4e89f7-0574-4921-bd66-0d24b63bea76,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"V / PH","unit":null,"value":"460 / 3","category":"Electrical Requirements"}",460 / 3,,Electrical Requirements,V / PH
bfda9c88-5997-4166-b944-c68340155640,148e7fbe-3a65-4aa7-9633-e3ac62fedf8f,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"AIC SCCR RATING","unit":null,"value":"10K","category":"Electrical Requirements"}",10K,,Electrical Requirements,AIC SCCR RATING
bfda9c88-5997-4166-b944-c68340155640,de43bb7b-5fc8-492f-b20c-2d606ca1c401,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"DIRTY FILTER","unit":"IWC","value":"0.5","category":"Evaporator Fan Capacities"}",0.5,IWC,Evaporator Fan Capacities,DIRTY FILTER
bfda9c88-5997-4166-b944-c68340155640,8df3041d-eb2a-45e4-a51b-d9c2a5b4567a,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,70284fc6-f347-49e1-b657-567b4a3bb6a9,Horsepower,"{"kind":"flat","type":"FAN","unit":"HP","value":"2.0","category":"Evaporator Fan Capacities"}",2.0,HP,Evaporator Fan Capacities,FAN
bfda9c88-5997-4166-b944-c68340155640,303c2d42-13b7-4d7e-bd19-f8d9a12a1c83,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"FAN","unit":"CFM","value":"2275","category":"Power Exhaust"}",2275,CFM,Power Exhaust,FAN
bfda9c88-5997-4166-b944-c68340155640,d10da017-48ec-4b18-82c4-7859980ac2c5,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"TOTAL ESP","unit":"IWC","value":"0.3","category":"Power Exhaust"}",0.3,IWC,Power Exhaust,TOTAL ESP
bfda9c88-5997-4166-b944-c68340155640,2664e644-c772-453c-a0ad-7e71c06c90d8,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,70284fc6-f347-49e1-b657-567b4a3bb6a9,Horsepower,"{"kind":"flat","type":"FAN","unit":"HP","value":"2.0","category":"Power Exhaust"}",2.0,HP,Power Exhaust,FAN
bfda9c88-5997-4166-b944-c68340155640,d9d9006c-17b2-474f-bc69-f034e87e2ac7,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Entering Air DB","unit":"F","value":"78.0","category":"Cooling Capacities [MBH] 110F"}",78.0,F,Cooling Capacities [MBH] 110F,Entering Air DB
bfda9c88-5997-4166-b944-c68340155640,8cedc11f-d252-4ce3-a552-6d442566d586,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Entering Air WB","unit":"F","value":"65.0","category":"Cooling Capacities [MBH] 110F"}",65.0,F,Cooling Capacities [MBH] 110F,Entering Air WB
bfda9c88-5997-4166-b944-c68340155640,51423adb-081d-4bbd-ba68-979419a0f40e,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Ambient DB","unit":"F","value":"110","category":"Cooling Capacities [MBH] 110F"}",110,F,Cooling Capacities [MBH] 110F,Ambient DB
bfda9c88-5997-4166-b944-c68340155640,ab4b95f8-aa65-4695-bde6-adf07587b98b,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Total Capacity (TMBH)","unit":"MBH","value":"88.3","category":"Cooling Capacities [MBH] 110F"}",88.3,MBH,Cooling Capacities [MBH] 110F,Total Capacity (TMBH)
bfda9c88-5997-4166-b944-c68340155640,56601793-9a1b-480a-9338-c1a998485613,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Sensible Capacity (SMBH)","unit":"MBH","value":"62.8","category":"Cooling Capacities [MBH] 110F"}",62.8,MBH,Cooling Capacities [MBH] 110F,Sensible Capacity (SMBH)
bfda9c88-5997-4166-b944-c68340155640,f96eed6b-f54c-4107-ad05-e81b7e956af7,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Leaving Air DB","unit":"F","value":"51.3","category":"Cooling Capacities [MBH] 110F"}",51.3,F,Cooling Capacities [MBH] 110F,Leaving Air DB
bfda9c88-5997-4166-b944-c68340155640,a8c0225c-041d-4c0a-b7c0-69f1a5b39b26,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Leaving Air WB","unit":"F","value":"51.2","category":"Cooling Capacities [MBH] 110F"}",51.2,F,Cooling Capacities [MBH] 110F,Leaving Air WB
bfda9c88-5997-4166-b944-c68340155640,ea082508-25dc-4ec3-af21-953e55c525b9,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Leaving Air DB","unit":"F","value":"75(ADJST)","category":"Modulating Hot Gas Reheat"}",75(ADJST),F,Modulating Hot Gas Reheat,Leaving Air DB
bfda9c88-5997-4166-b944-c68340155640,d11a660a-d2d7-468b-abdd-0dbd2ad16096,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Leaving Air WB","unit":"F","value":"60.4","category":"Modulating Hot Gas Reheat"}",60.4,F,Modulating Hot Gas Reheat,Leaving Air WB
bfda9c88-5997-4166-b944-c68340155640,c78fd528-5299-4137-b1fd-c85a6cc6ec27,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Leaving Air Dewpoint","unit":"F","value":"51.3","category":"Modulating Hot Gas Reheat"}",51.3,F,Modulating Hot Gas Reheat,Leaving Air Dewpoint
bfda9c88-5997-4166-b944-c68340155640,7ac00982-9fad-44fa-9008-490a7b7cd86d,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Leaving Air Humidity Ratio","unit":"GR/Lbm","value":"58.2","category":"Modulating Hot Gas Reheat"}",58.2,GR/Lbm,Modulating Hot Gas Reheat,Leaving Air Humidity Ratio
bfda9c88-5997-4166-b944-c68340155640,b9823f09-5424-4e9d-902c-94926d9692d1,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,17e6165b-0efd-864a-8630-64a405d2dbc0,Percent Relative Humidity,"{"kind":"flat","type":"Leaving Air RH","unit":"%RH","value":"43.2","category":"Modulating Hot Gas Reheat"}",43.2,%RH,Modulating Hot Gas Reheat,Leaving Air RH
bfda9c88-5997-4166-b944-c68340155640,bb6fd039-19ae-420d-9638-677deb27282a,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Entering Air Ambient DB","unit":"F","value":"65.0","category":"Modulating Hot Gas Reheat"}",65.0,F,Modulating Hot Gas Reheat,Entering Air Ambient DB
bfda9c88-5997-4166-b944-c68340155640,f664129f-cd00-42c3-993d-6b2aa92c095e,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Outdoor Ambient DB","unit":"F","value":"30.0","category":"Modulating Hot Gas Reheat"}",30.0,F,Modulating Hot Gas Reheat,Outdoor Ambient DB
bfda9c88-5997-4166-b944-c68340155640,25bfe94e-4619-4e03-a246-46be00d0429b,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Heat Pump Capacity","unit":"MBH","value":"86.6","category":null}",86.6,MBH,,Heat Pump Capacity
bfda9c88-5997-4166-b944-c68340155640,e3e702a6-628f-4594-ac73-bfe18439ea2e,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Heat Pump Leaving Air","unit":"DB[F]","value":"96.8","category":null}",96.8,DB[F],,Heat Pump Leaving Air
bfda9c88-5997-4166-b944-c68340155640,2578bb02-b5e5-4a0d-947c-dddd4817d8dc,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,650142fc-4ae1-4891-ba32-533946d0ba08,Kilowatts,"{"kind":"flat","type":"Electric Resistance Heater KW Size (Emerg)","unit":"kW","value":"20","category":"Heating Capacities [MBH] 30°F"}",20,kW,Heating Capacities [MBH] 30°F,Electric Resistance Heater KW Size (Emerg)
bfda9c88-5997-4166-b944-c68340155640,3caff608-3380-4e30-bfee-096c08cd8ce3,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Electric Resistance Heater Capacity","unit":"MBH","value":"0.0","category":"Heating Capacities [MBH] 30°F"}",0.0,MBH,Heating Capacities [MBH] 30°F,Electric Resistance Heater Capacity
bfda9c88-5997-4166-b944-c68340155640,54eda618-d7bc-4f25-b3f6-b2bfc0895a41,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Electric Resistance Heater Stages","unit":null,"value":"2.0","category":"Heating Capacities [MBH] 30°F"}",2.0,,Heating Capacities [MBH] 30°F,Electric Resistance Heater Stages
bfda9c88-5997-4166-b944-c68340155640,91240318-e62c-4a14-9107-a6db9687e796,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Total Heating Capacity (Heat Pump + Aux Elec)","unit":"MBH","value":"86.6","category":"Heating Capacities [MBH] 30°F"}",86.6,MBH,Heating Capacities [MBH] 30°F,Total Heating Capacity (Heat Pump + Aux Elec)
bfda9c88-5997-4166-b944-c68340155640,61859c81-ec63-47ed-9100-84788bed9400,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Leaving Air (Heat Pump + Elect Heater)","unit":"DB[F]","value":"96.8","category":"Heating Capacities [MBH] 30°F"}",96.8,DB[F],Heating Capacities [MBH] 30°F,Leaving Air (Heat Pump + Elect Heater)
bfda9c88-5997-4166-b944-c68340155640,c929d26d-0505-4fee-93c3-146fd35def8e,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Service Area","unit":null,"value":"OFFICE","category":null}",OFFICE,,,Service Area
bfda9c88-5997-4166-b944-c68340155640,040eba00-0789-4a73-a498-7fc5972e3355,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Provide Controller","unit":null,"value":"YES","category":"Demand Control Ventilation [DCV]"}",YES,,Demand Control Ventilation [DCV],Provide Controller
bfda9c88-5997-4166-b944-c68340155640,352b6c7f-a070-482d-8c61-47a3d8a13fba,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"DCV OSA MIN CFM SETPOINT","unit":null,"value":"10% OF TOTAL AIRFLOW","category":"Demand Control Ventilation [DCV]"}",10% OF TOTAL AIRFLOW,,Demand Control Ventilation [DCV],DCV OSA MIN CFM SETPOINT
bfda9c88-5997-4166-b944-c68340155640,50ef918c-3ade-4f30-8998-eada049d9c19,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"DCV OSA MAX CFM SETPOINT","unit":null,"value":"SEE PLANS","category":"Demand Control Ventilation [DCV]"}",SEE PLANS,,Demand Control Ventilation [DCV],DCV OSA MAX CFM SETPOINT
bfda9c88-5997-4166-b944-c68340155640,c288c690-aca3-4859-b623-ff670c86e526,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Height W/O Curb","unit":"IN","value":"44","category":null}",44,IN,,Height W/O Curb
bfda9c88-5997-4166-b944-c68340155640,e2b9a4ae-b7d5-42c0-806c-737a6e316868,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,"{"kind":"flat","type":"Weight (Equipment)","unit":"LBS","value":"1410","category":null}",1410,LBS,,Weight (Equipment)
bfda9c88-5997-4166-b944-c68340155640,b693fd1d-68f6-48e2-86df-e0923481e09b,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,"{"kind":"flat","type":"Total Weight (Equipment + Curb)","unit":"LBS","value":"1710","category":null}",1710,LBS,,Total Weight (Equipment + Curb)
bfda9c88-5997-4166-b944-c68340155640,c6a2ecd3-5232-4cd8-8452-aca5964347ff,140441c8-d0b8-427f-905f-1e37bbf976db,,,,,,,"{"kind":"flat","type":"Accessories/Options","unit":null,"value":"1,2,3,4","category":null}","1,2,3,4",,,Accessories/Options
bfda9c88-5997-4166-b944-c68340155640,a2d8f362-3594-41be-97ba-71cf69b0eefe,140441c8-d0b8-427f-905f-1e37bbf976db,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"AAON","category":null}",AAON,,,Manufacturer
bfda9c88-5997-4166-b944-c68340155640,30b4b77d-6f0a-4712-a225-9a768e85722f,140441c8-d0b8-427f-905f-1e37bbf976db,61378316-5d69-451a-afc7-2284c55eef7c,Seasonal Energy Efficiency Ratio,,,,,"{"kind":"flat","type":"IEER/SEER","unit":null,"value":"14.1","category":"MIN AHRI COOLING η (EFF)"}",14.1,,MIN AHRI COOLING η (EFF),IEER/SEER
bfda9c88-5997-4166-b944-c68340155640,2acb425f-5090-4131-afce-4ac8790e9f20,140441c8-d0b8-427f-905f-1e37bbf976db,d9ac8a9b-b0f8-4bdb-88cc-c3792d3ab530,COP Heating,,,,,"{"kind":"flat","type":"COP @ 47","unit":null,"value":"3.5","category":"MIN AHRI HEATING η (EFF)"}",3.5,,MIN AHRI HEATING η (EFF),COP @ 47
bfda9c88-5997-4166-b944-c68340155640,ffa1c785-febd-4b6b-87ac-457881a0eebd,140441c8-d0b8-427f-905f-1e37bbf976db,aa56c312-f96d-463a-bac7-931f8e924f9a,Heating Seasonal Performance Factor,,,,,"{"kind":"flat","type":"HSPF2","unit":null,"value":"-","category":"MIN AHRI HEATING η (EFF)"}",-,,MIN AHRI HEATING η (EFF),HSPF2
bfda9c88-5997-4166-b944-c68340155640,0da2794b-72fc-4bea-ac66-b068b624118a,140441c8-d0b8-427f-905f-1e37bbf976db,17b0d394-6162-44b8-adc5-e44902b29d50,Indoor Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"TOTAL","unit":"CFM","value":"2275","category":"Evaporator Fan Capacities"}",2275,CFM,Evaporator Fan Capacities,TOTAL
bfda9c88-5997-4166-b944-c68340155640,8643d329-8def-4613-81da-27008fb1755d,140441c8-d0b8-427f-905f-1e37bbf976db,1352d773-8432-4c97-acb1-31aabbbe599b,Outdoor Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"OSA","unit":"CFM","value":"SEE PLAN","category":"Evaporator Fan Capacities"}",SEE PLAN,CFM,Evaporator Fan Capacities,OSA
bfda9c88-5997-4166-b944-c68340155640,f01bcb29-b4ac-40a9-9b54-3bec93df6b4e,140441c8-d0b8-427f-905f-1e37bbf976db,7d359b11-a93f-466b-a04d-688e6e3334cd,External Static Pressure in Water Column,,,,,"{"kind":"flat","type":"ESP","unit":"IWC","value":"0.75","category":"Evaporator Fan Capacities"}",0.75,IWC,Evaporator Fan Capacities,ESP
bfda9c88-5997-4166-b944-c68340155640,21cfffb1-2cfe-4d6c-b2ab-1aab682c80ad,140441c8-d0b8-427f-905f-1e37bbf976db,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Capacity","unit":"MBH","value":"55.6","category":"Modulating Hot Gas Reheat"}",55.6,MBH,Modulating Hot Gas Reheat,Capacity
bfda9c88-5997-4166-b944-c68340155640,e9567ac2-a5c9-4765-9617-8a4cd723b58c,140441c8-d0b8-427f-905f-1e37bbf976db,e8acafc6-b152-4de5-903f-896af6120423,Power Input,,,650142fc-4ae1-4891-ba32-533946d0ba08,Kilowatts,"{"kind":"flat","type":"Electric Resistance Heater KW Size (Auxillary)","unit":"kW","value":"0","category":"Heating Capacities [MBH] 30°F"}",0,kW,Heating Capacities [MBH] 30°F,Electric Resistance Heater KW Size (Auxillary)
198bf43e-5138-4512-bffe-e9506f1aaa86,275805d3-6e87-45be-8455-7ae9b815b000,740f7a4c-35a9-4ee3-a5c0-f0d5c7795cfe,,,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"AAON","category":null}",AAON,,,Manufacturer
198bf43e-5138-4512-bffe-e9506f1aaa86,e38a558f-049a-405a-b83d-315d61652b9c,740f7a4c-35a9-4ee3-a5c0-f0d5c7795cfe,,,,,,,"{"kind":"flat","type":"Model","unit":null,"value":"RN-030","category":null}",RN-030,,,Model
198bf43e-5138-4512-bffe-e9506f1aaa86,0d85cfdc-5ab1-4910-8113-6ef4ab1eeff1,740f7a4c-35a9-4ee3-a5c0-f0d5c7795cfe,cc68b26a-394c-44e8-a784-a92d7f6d5379,Energy Efficiency Ratio,,,,,"{"kind":"flat","type":"[EER] (APPLICATION)","unit":null,"value":"10.0","category":"MINAHRI COOLING η (EFF)"}",10.0,,MINAHRI COOLING η (EFF),[EER] (APPLICATION)
