spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
aedd23d8-c1d0-4aa2-a6c5-76dead45ddb2,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"LAT(wb)","unit":null,"value":"45.1","category":"Supply Air"}",45.1,,Supply Air,LAT(wb)
d068224b-f0d4-4fc2-a4ca-2cbdd517bcd3,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"EAT(db)","unit":null,"value":"44.9","category":"Exhaust Air"}",44.9,,Exhaust Air,EAT(db)
297ab7a0-801a-4042-ab22-be53e12eb9e4,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"EAT(wb)","unit":null,"value":"37.8","category":"Exhaust Air"}",37.8,,Exhaust Air,EAT(wb)
70b0b353-5c2f-4ca4-904e-c27645b82579,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Hot Gas Reheat","unit":"MBH","value":"179.5","category":null}",179.5,MBH,,Hot Gas Reheat
69cb4091-b248-42d7-b450-af78f58ec692,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,b7accb2e-9a29-491c-8702-4028b36eee4a,Power Consumption,,,650142fc-4ae1-4891-ba32-533946d0ba08,Kilowatts,"{"kind":"flat","type":"Input","unit":"kW","value":"35.0","category":"Electric Heat"}",35.0,kW,Electric Heat,Input
0d95c004-44cb-4996-8a11-da1cb1d2cf73,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"EAT(db)","unit":null,"value":"56.9","category":"Airside"}",56.9,,Airside,EAT(db)
c1975e69-bdf0-4cf5-b86b-841dd4b4094e,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,ce1d6df2-55ae-4331-a614-f7446b0f8dcc,Filter Type,409191f9-09aa-447a-bd70-ddf7a34603c9,MERV 8,,,"{"kind":"flat","type":"SA MERV Rating","unit":null,"value":"8","category":"Filters"}",8,,Filters,SA MERV Rating
208d2a70-133f-4330-a217-a4a66c846cdd,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"SA MERV Rating","unit":null,"value":"13","category":"Filters"}",13,,Filters,SA MERV Rating
38ce78a7-f36a-42b6-866e-03fc3e38372c,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"RA MERV Rating","unit":null,"value":"8","category":"Filters"}",8,,Filters,RA MERV Rating
f8a3768d-503d-4e5f-bd3b-0448d76f5cd7,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"OA MERV Rating","unit":null,"value":"8","category":"Filters"}",8,,Filters,OA MERV Rating
270880c8-5627-4176-b44b-7ec95e77d8c6,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,2da9ea27-8c84-4868-809b-002ec08f6315,Weight,,,,,"{"kind":"flat","type":"Unit Weight","unit":null,"value":"4500","category":null}",4500,,,Unit Weight
df4c96de-c6d9-469b-9d2e-a9c6c314c2bc,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,e3d4ec12-cafa-4278-a4a6-322cdec8d79c,Heat Recovery Type,777e939c-c18c-49d3-ac66-9e3330a5cba5,Enthalpy Wheel,,,"{"kind":"flat","type":"HEX Type","unit":null,"value":"WHEEL","category":null}",WHEEL,,,HEX Type
2736e52e-783e-46e6-9df0-c55a717fc608,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,b835af1f-72ee-44cd-99b2-71d9b47cded4,Custom Features,,,,,"{"kind":"flat","type":"Accessories","unit":null,"value":"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","category":null}","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",,,Accessories
c48e37b5-cb2e-4468-9fdd-7676a1538eda,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"EER","unit":null,"value":"10.1","category":"AHRI 340/360 Ratings"}",10.1,,AHRI 340/360 Ratings,EER
28455fc7-8195-4b6c-a8f1-90c32b7288f1,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"IEER","unit":null,"value":"13.3","category":"AHRI 340/360 Ratings"}",13.3,,AHRI 340/360 Ratings,IEER
cca4a012-53c9-4008-98d4-28575bc27831,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"Combined Efficiency","unit":null,"value":"14.6","category":"AHRI 340/360 Ratings"}",14.6,,AHRI 340/360 Ratings,Combined Efficiency
ab29e0c4-9a56-44da-b538-83a6f7ea57e2,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"GREENHECK","category":null}",GREENHECK,,,Manufacturer
455c8e67-1c8c-4282-8b51-bd59ab42e094,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,,,"{"kind":"flat","type":"Supply Airflow","unit":null,"value":"4225","category":null}",4225,,,Supply Airflow
33cd3a96-5856-42ec-86bc-702a16a435a8,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,,,"{"kind":"flat","type":"ESP","unit":null,"value":"0.75","category":"Motor"}",0.75,,Motor,ESP
dac10020-2ddf-4cdd-91cd-27a10f302d63,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,,,,,,,"{"kind":"flat","type":"QTY","unit":null,"value":"2","category":"Motor"}",2,,Motor,QTY
d0f53f74-c39d-412d-9224-3bad614c0f7f,51b724e7-b7ca-4d01-aab1-6e5dff180ca6,,,,,,,"{"kind":"flat","type":"HP","unit":null,"value":"2.00","category":"Motor"}",2.00,,Motor,HP
