spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
10c0b497-65f3-437f-9d90-556a9e17744d,a1e6ee4a-5d96-4c64-a1c3-caddcddbf93c,5869aba7-ed8b-4fb0-a830-8f68c613d30e,Current Draw,,,,,"{"kind":"flat","type":"FLA","unit":null,"value":"6","category":"Electrical Information"}",6,,Electrical Information,FLA
ac92dd2c-e326-4262-953b-b3943610b362,a1e6ee4a-5d96-4c64-a1c3-caddcddbf93c,,,,,,,"{"kind":"flat","type":"MOP","unit":null,"value":"15","category":"Electrical Information"}",15,,Electrical Information,MOP
24a4f0ae-369b-4f2f-ac4b-a4aba4f25930,a1e6ee4a-5d96-4c64-a1c3-caddcddbf93c,,,,,,,"{"kind":"flat","type":"Notes","unit":null,"value":"ALL","category":null}",ALL,,,Notes
0d7ae366-6e27-41e4-9280-0ed7a500f621,fd999d96-b7f1-47be-bff7-fee387c02ae3,92929d54-bdb5-4112-a464-e3362820c7c6,Capacity,,,650142fc-4ae1-4891-ba32-533946d0ba08,Kilowatts,"{"kind":"flat","type":"Capacity","unit":"KW","value":"5","category":null}",5,KW,,Capacity
b90f69cb-e494-4531-abc8-64dbe8da695c,fd999d96-b7f1-47be-bff7-fee387c02ae3,,,,,,,"{"kind":"flat","type":"Heater Location","unit":null,"value":"FIRE FR2-101","category":null}",FIRE FR2-101,,,Heater Location
d898de78-ea39-4c1a-b978-4ce8a416384f,fd999d96-b7f1-47be-bff7-fee387c02ae3,,,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Airflow Volume","unit":"CFM","value":"350","category":null}",350,CFM,,Airflow Volume
ebc4f147-8081-4ba1-9a14-da44a857d5f1,fd999d96-b7f1-47be-bff7-fee387c02ae3,778e1224-58f6-4cb6-af6f-7227bc5c219a,Height,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Height","unit":"IN","value":"16","category":"Physical Characteristics"}",16,IN,Physical Characteristics,Height
739deb8d-92aa-4bcf-9bbe-c90357a3dd1e,fd999d96-b7f1-47be-bff7-fee387c02ae3,8f849a97-11fb-48e5-86d7-de5a5abacc0c,Length,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Length","unit":"IN","value":"14","category":"Physical Characteristics"}",14,IN,Physical Characteristics,Length
a7c4a0ad-a2a0-45cf-a450-095b91e5d21c,fd999d96-b7f1-47be-bff7-fee387c02ae3,0ec991ea-04b0-4866-9b80-e5a019f24af6,Depth,,,,,"{"kind":"flat","type":"Depth","unit":"FT-IN","value":"8'-0\"","category":"Physical Characteristics"}",8'-0",FT-IN,Physical Characteristics,Depth
72c362e4-9059-4cc2-a3a2-7356dfdabb60,fd999d96-b7f1-47be-bff7-fee387c02ae3,2da9ea27-8c84-4868-809b-002ec08f6315,Weight,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,"{"kind":"flat","type":"Weight","unit":"LBS","value":"27","category":"Physical Characteristics"}",27,LBS,Physical Characteristics,Weight
