spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
99b7e4f8-9f98-4f94-aa1f-41450fb7d942,fc28a0f1-be6f-4e68-b95d-4a3e027081f6,,,,,,,,AIRFLOW SWITCH,,Required Features (from Note 1),Safety
7d09cb8d-7636-4e67-97a5-a16410615678,fc28a0f1-be6f-4e68-b95d-4a3e027081f6,,,,,,,,MAGNETIC CONTACTOR,,Required Features (from Note 1),Component
a6c0f9b4-ea22-49b4-8745-dd14f5db7aa4,77328cba-23b2-4ac8-bdad-ae3b20a23eae,,,,,,,,122,,,Location
6c4dee44-5a53-4890-b8e9-65777f5c1b93,77328cba-23b2-4ac8-bdad-ae3b20a23eae,,,,,,,,SLIP-IN,,,Style
667420cd-dcc7-4842-ab34-5618fb13702e,77328cba-23b2-4ac8-bdad-ae3b20a23eae,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,3,KW,,Capacity
ce9c8c21-e1ae-4234-b4f0-38163f6733d4,77328cba-23b2-4ac8-bdad-ae3b20a23eae,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,,277,V,Electrical,Voltage
76262991-f084-4e51-9518-6427a665afd2,77328cba-23b2-4ac8-bdad-ae3b20a23eae,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,,1,,Electrical,Phase
6f8a68dc-77ab-4554-894b-b917b214cb17,77328cba-23b2-4ac8-bdad-ae3b20a23eae,,,,,,,,24,VAC,Electrical,Control Voltage
e645da15-2d73-47d8-ab2c-e138bef4b82a,77328cba-23b2-4ac8-bdad-ae3b20a23eae,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,,GREENHECK,,,Manufacturer
b1f4cab3-a4bc-4303-b075-1da183b05256,77328cba-23b2-4ac8-bdad-ae3b20a23eae,,,,,,,,IDHC,,,Model
ed7278cf-16e1-4c05-bd06-d5d174351481,77328cba-23b2-4ac8-bdad-ae3b20a23eae,,,,,,,,1,,,Notes
0f8cf947-af7b-4313-94cb-7a150d62abb9,77328cba-23b2-4ac8-bdad-ae3b20a23eae,,,,,,,,SCR CONTROL,,Required Features (from Note 1),Control
e9af5294-ae24-4bb4-aa28-c9e272e67216,77328cba-23b2-4ac8-bdad-ae3b20a23eae,,,,,,,,AIRFLOW SWITCH,,Required Features (from Note 1),Safety
9e06861c-a818-48ed-9705-69667b04067c,77328cba-23b2-4ac8-bdad-ae3b20a23eae,,,,,,,,MAGNETIC CONTACTOR,,Required Features (from Note 1),Component
8abe3bd6-00c4-4448-9966-4b8ce5554772,44961d07-04c2-4623-a06d-79f750ffd6a7,,,,,,,,123,,,Location
bbeb6381-e2c2-4c54-b41a-befe97013ba8,44961d07-04c2-4623-a06d-79f750ffd6a7,,,,,,,,SLIP-IN,,,Style
5fd8867c-1126-4f76-ae2c-250f8eb11399,44961d07-04c2-4623-a06d-79f750ffd6a7,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,3,KW,,Capacity
b165e112-0b6b-4d32-8c50-78ad5272a25b,44961d07-04c2-4623-a06d-79f750ffd6a7,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,,277,V,Electrical,Voltage
5e61017c-a760-4d9d-a10a-9f4e142cfef0,44961d07-04c2-4623-a06d-79f750ffd6a7,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,,1,,Electrical,Phase
b589f7ff-6f88-4ca4-8f26-97399a3cc5af,44961d07-04c2-4623-a06d-79f750ffd6a7,,,,,,,,24,VAC,Electrical,Control Voltage
8ff11e53-2885-4b7d-adbc-4edba9848c0e,44961d07-04c2-4623-a06d-79f750ffd6a7,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,,GREENHECK,,,Manufacturer
970f76b6-99f9-4970-8937-5c683a3be296,44961d07-04c2-4623-a06d-79f750ffd6a7,,,,,,,,IDHC,,,Model
d6c86923-28c6-4678-97b8-689fbfe53d7f,44961d07-04c2-4623-a06d-79f750ffd6a7,,,,,,,,1,,,Notes
9c51aa24-5601-43f2-b4ab-50f507e6926a,44961d07-04c2-4623-a06d-79f750ffd6a7,,,,,,,,SCR CONTROL,,Required Features (from Note 1),Control
678e3585-928d-40ab-aeab-b23d8bec241a,44961d07-04c2-4623-a06d-79f750ffd6a7,,,,,,,,AIRFLOW SWITCH,,Required Features (from Note 1),Safety
87e70b02-ff60-4a52-b727-b69c0e9fa961,44961d07-04c2-4623-a06d-79f750ffd6a7,,,,,,,,MAGNETIC CONTACTOR,,Required Features (from Note 1),Component
b8832cf9-a735-4b69-9d77-903e861d2703,c828b0e4-e155-414b-b45b-cdf36dae5acd,,,,,,,,127,,,Location
94c9c881-249b-4bfc-b0ff-ee88faf17bfc,c828b0e4-e155-414b-b45b-cdf36dae5acd,,,,,,,,SLIP-IN,,,Style
3a7e2ece-55ac-4551-bf1d-9fdd40b191cb,c828b0e4-e155-414b-b45b-cdf36dae5acd,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,3,KW,,Capacity
d55293c9-3d10-4475-92b0-393d01dccb3b,c828b0e4-e155-414b-b45b-cdf36dae5acd,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,,277,V,Electrical,Voltage
c6c7cc21-4127-453f-b418-666f8ef447e4,c828b0e4-e155-414b-b45b-cdf36dae5acd,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,,1,,Electrical,Phase
b8ec92fe-eae8-4fb9-9fee-cce6025a20de,c828b0e4-e155-414b-b45b-cdf36dae5acd,,,,,,,,24,VAC,Electrical,Control Voltage
1726060c-e48e-4e13-b67c-367bd315f40b,c828b0e4-e155-414b-b45b-cdf36dae5acd,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,,GREENHECK,,,Manufacturer
5a6dfe0a-022c-45e0-a8d7-5659a122e1e0,c828b0e4-e155-414b-b45b-cdf36dae5acd,,,,,,,,IDHC,,,Model
1aeec4df-3ff5-40e5-8241-5b3da379211a,c828b0e4-e155-414b-b45b-cdf36dae5acd,,,,,,,,1,,,Notes
4b28493e-b38f-409f-9ba1-d3d8e3fc5ece,c828b0e4-e155-414b-b45b-cdf36dae5acd,,,,,,,,SCR CONTROL,,Required Features (from Note 1),Control
4597d28b-11c0-49be-9258-775a811f7b51,c828b0e4-e155-414b-b45b-cdf36dae5acd,,,,,,,,AIRFLOW SWITCH,,Required Features (from Note 1),Safety
fa7f94d9-d5f8-4135-a64e-effe5a86bbd3,c828b0e4-e155-414b-b45b-cdf36dae5acd,,,,,,,,MAGNETIC CONTACTOR,,Required Features (from Note 1),Component
